,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,enrollee_id,target
1143,15763,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,1,24,15763,0.5
1144,6433,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,26,6433,0.5
1145,7881,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,38,7881,0.5
1146,9237,city_65,0.802,,Has relevent experience,no_enrollment,Phd,STEM,17,50-99,Pvt Ltd,>4,41,9237,0.5
1147,26656,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,9,100-500,Pvt Ltd,>4,200,26656,0.5
1148,14019,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,15,14019,0.5
1149,27036,city_61,0.913,Male,No relevent experience,Full time course,High School,,5,10/49,,1,36,27036,0.5
1150,8304,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,Other,5,50-99,Pvt Ltd,never,82,8304,0.5
1151,16458,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Public Sector,4,74,16458,0.5
1152,16138,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,2,61,16138,0.5
1153,8701,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,27,8701,0.5
1154,14281,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Funded Startup,4,146,14281,0.5
1155,1968,city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Funded Startup,2,4,1968,0.5
1156,742,city_160,0.92,Female,Has relevent experience,Full time course,High School,,4,10000+,Pvt Ltd,1,50,742,0.5
1157,17953,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,86,17953,0.5
1158,660,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Funded Startup,>4,37,660,0.5
1159,10829,city_102,0.804,,Has relevent experience,Full time course,Graduate,STEM,10,100-500,Pvt Ltd,1,192,10829,0.5
1160,14159,city_133,0.742,Male,No relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,8,14159,0.5
1161,13603,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,,1,17,13603,0.5
1162,18232,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,3,42,18232,0.5
1163,14574,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,<1,<10,Pvt Ltd,1,224,14574,0.5
1164,24725,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,500-999,Pvt Ltd,1,32,24725,0.5
1165,10737,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,1,30,10737,0.5
1166,15141,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,3,105,15141,0.5
1167,25308,city_128,0.527,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Early Stage Startup,never,81,25308,0.5
1168,23084,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,3,90,23084,0.5
1169,25465,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,9,100-500,Pvt Ltd,1,200,25465,0.5
1170,12340,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,2,21,12340,0.5
1171,15589,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,,1,14,15589,0.5
1172,129,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,130,129,0.5
1173,19641,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,never,60,19641,0.5
1174,8083,city_45,0.89,,No relevent experience,Full time course,High School,,3,,,never,22,8083,0.5
1175,4166,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,105,4166,0.5
1176,14586,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,86,14586,0.5
1177,21822,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,51,21822,0.5
1178,2415,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,,>4,228,2415,0.5
1179,1382,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,14,,,4,74,1382,0.5
1180,30373,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,129,30373,0.5
1181,1135,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,1,83,1135,0.5
1182,29230,city_46,0.762,Male,Has relevent experience,Part time course,Masters,STEM,10,10000+,Pvt Ltd,>4,3,29230,0.5
1183,16972,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,>4,27,16972,0.5
1184,25730,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,4,58,25730,0.5
1185,17021,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Funded Startup,1,102,17021,0.5
1186,19032,city_159,0.843,Male,No relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,4,89,19032,0.5
1187,6154,city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,9,5000-9999,Pvt Ltd,1,68,6154,0.5
1188,2744,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,19,500-999,Pvt Ltd,1,38,2744,0.5
1189,621,city_136,0.897,Male,No relevent experience,no_enrollment,Graduate,STEM,1,,,1,18,621,0.5
1190,14035,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,2,,,never,18,14035,0.5
1191,13621,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Early Stage Startup,1,121,13621,0.5
1192,19202,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,1000-4999,Pvt Ltd,1,26,19202,0.5
1193,29010,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,2,10000+,Pvt Ltd,1,23,29010,0.5
1194,3606,city_103,0.92,Male,No relevent experience,Full time course,High School,,7,10/49,Pvt Ltd,1,88,3606,0.5
1195,22214,city_167,0.921,,No relevent experience,no_enrollment,Primary School,,6,<10,Pvt Ltd,3,34,22214,0.5
1196,16245,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,26,16245,0.5
1197,30639,city_160,0.92,Other,Has relevent experience,Part time course,Graduate,Humanities,8,50-99,NGO,1,306,30639,0.5
1198,28365,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,10,,Pvt Ltd,1,15,28365,0.5
1199,30546,city_104,0.924,,No relevent experience,no_enrollment,,,4,,,never,134,30546,0.5
1200,7792,city_76,0.698,,No relevent experience,no_enrollment,Masters,STEM,>20,,,2,168,7792,0.5
1201,12846,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,25,12846,0.5
1202,25038,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,182,25038,0.5
1203,17919,city_116,0.743,,No relevent experience,Full time course,Graduate,Humanities,2,,,never,298,17919,0.5
1204,6465,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19,50-99,Pvt Ltd,2,56,6465,0.5
1205,13836,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1,13,13836,0.5
1206,30399,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,2,100-500,Pvt Ltd,1,42,30399,0.5
1207,27949,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,19,50-99,Pvt Ltd,2,5,27949,0.5
1208,27512,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,5,10/49,Pvt Ltd,1,57,27512,0.5
1209,22507,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,Other,8,100-500,NGO,1,91,22507,0.5
1210,656,city_116,0.743,Male,No relevent experience,no_enrollment,,,5,,,1,16,656,0.5
1211,23663,city_150,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,128,23663,0.5
1212,30907,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,58,30907,0.5
1213,30023,city_45,0.89,Male,No relevent experience,Full time course,High School,,2,100-500,Pvt Ltd,1,194,30023,0.5
1214,22045,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,280,22045,0.5
1215,2209,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,61,2209,0.5
1216,4838,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,5,,,>4,106,4838,0.5
1217,28498,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,500-999,Pvt Ltd,2,18,28498,0.5
1218,1179,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,10/49,,1,43,1179,0.5
1219,10682,city_104,0.924,,No relevent experience,,,,4,,,2,3,10682,0.5
1220,20707,city_136,0.897,Male,No relevent experience,Full time course,High School,,4,,,1,4,20707,0.5
1221,31228,city_21,0.624,Male,No relevent experience,Full time course,High School,,3,,Pvt Ltd,never,97,31228,0.5
1222,11642,city_114,0.926,Male,Has relevent experience,no_enrollment,,,8,100-500,Pvt Ltd,>4,62,11642,0.5
1223,14477,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,55,14477,0.5
1224,25737,city_114,0.926,Other,No relevent experience,Full time course,High School,,5,100-500,Public Sector,1,15,25737,0.5
1225,21032,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,,2,58,21032,0.5
1226,30770,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,20,30770,0.5
1227,28733,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,3,33,28733,0.5
1228,26032,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,,never,74,26032,0.5
1229,2421,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,10,2421,0.5
1230,6027,city_103,0.92,Female,No relevent experience,no_enrollment,Phd,STEM,6,100-500,Funded Startup,2,40,6027,0.5
1231,7266,city_128,0.527,,No relevent experience,no_enrollment,Graduate,STEM,4,,,4,136,7266,0.5
1232,20956,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,4,36,20956,0.5
1233,26068,city_93,0.865,Male,Has relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,>4,218,26068,0.5
1234,20179,city_114,0.926,,No relevent experience,Part time course,Graduate,STEM,6,<10,Pvt Ltd,2,11,20179,0.5
1235,32956,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,10000+,Pvt Ltd,1,51,32956,0.5
1236,12570,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,83,12570,0.5
1237,7689,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,1,31,7689,0.5
1238,19653,city_114,0.926,Male,No relevent experience,Full time course,High School,,5,,,never,68,19653,0.5
1239,8447,city_159,0.843,,Has relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,2,112,8447,0.5
1240,18513,city_50,0.8959999999999999,Male,No relevent experience,Full time course,High School,,2,,,1,61,18513,0.5
1241,4066,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,56,4066,0.5
1242,613,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Public Sector,4,34,613,0.5
1243,12437,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,45,12437,0.5
1244,20917,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,6,20917,0.5
1245,12505,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,2,90,12505,0.5
1246,22510,city_21,0.624,,Has relevent experience,no_enrollment,,,8,10/49,Pvt Ltd,1,55,22510,0.5
1247,6642,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,Other,4,100-500,Pvt Ltd,2,144,6642,0.5
1248,8562,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Public Sector,1,47,8562,0.5
1249,13030,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,10000+,Pvt Ltd,2,48,13030,0.5
1250,33291,city_76,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,10,10/49,Early Stage Startup,1,3,33291,0.5
1251,10469,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,12,10469,0.5
1252,30777,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,6,30777,0.5
1253,31756,city_128,0.527,Male,No relevent experience,no_enrollment,High School,,4,,,4,27,31756,0.5
1254,3879,city_23,0.899,,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,4,54,3879,0.5
1255,16255,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,20,16255,0.5
1256,5050,city_67,0.855,Female,No relevent experience,Full time course,Graduate,STEM,5,,,1,34,5050,0.5
1257,4273,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,15,4273,0.5
1258,14867,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,never,40,14867,0.5
1259,16180,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,,,1,14,16180,0.5
1260,8491,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Early Stage Startup,1,9,8491,0.5
1261,23514,city_114,0.926,,No relevent experience,no_enrollment,High School,,5,500-999,Public Sector,3,43,23514,0.5
1262,14398,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Early Stage Startup,1,192,14398,0.5
1263,11444,city_90,0.698,,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,210,11444,0.5
1264,22303,city_16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,11,,,never,24,22303,0.5
1265,7391,city_118,0.722,Male,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,1,16,7391,0.5
1266,9195,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,129,9195,0.5
1267,7519,city_103,0.92,Male,No relevent experience,Full time course,Masters,Humanities,8,<10,Public Sector,4,56,7519,0.5
1268,15307,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,10,,,4,50,15307,0.5
1269,24683,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,>4,56,24683,0.5
1270,27067,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,28,27067,0.5
1271,11327,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Public Sector,>4,17,11327,0.5
1272,2529,city_19,0.682,,Has relevent experience,no_enrollment,Graduate,STEM,11,,,2,45,2529,0.5
1273,31349,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,276,31349,0.5
1274,30739,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,6,30739,0.5
1275,32141,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Funded Startup,3,61,32141,0.5
1276,7759,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,,,2,36,7759,0.5
1277,16286,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,>4,7,16286,0.5
1278,5381,city_100,0.887,Male,No relevent experience,no_enrollment,,,3,,,,44,5381,0.5
1279,16782,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,256,16782,0.5
1280,8122,city_61,0.913,,No relevent experience,Full time course,High School,,4,,,never,4,8122,0.5
1281,4370,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,5,,,4,244,4370,0.5
1282,13883,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,Humanities,9,50-99,Pvt Ltd,1,7,13883,0.5
1283,21673,city_36,0.893,,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,57,21673,0.5
1284,24268,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,97,24268,0.5
1285,17200,city_150,0.698,,No relevent experience,no_enrollment,High School,,<1,,,never,146,17200,0.5
1286,31533,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,6,50-99,Pvt Ltd,4,46,31533,0.5
1287,23172,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,103,23172,0.5
1288,1647,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,NGO,2,23,1647,0.5
1289,1276,city_23,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,36,1276,0.5
1290,19942,city_149,0.6890000000000001,Female,No relevent experience,Full time course,Masters,STEM,9,,,never,10,19942,0.5
1291,26888,city_74,0.579,,Has relevent experience,Full time course,Graduate,STEM,2,500-999,NGO,2,51,26888,0.5
1292,11667,city_28,0.939,,No relevent experience,no_enrollment,Graduate,Humanities,9,50-99,Public Sector,never,16,11667,0.5
1293,3890,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Early Stage Startup,1,22,3890,0.5
1294,17267,city_105,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,never,74,17267,0.5
1295,4934,city_160,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,NGO,1,113,4934,0.5
1296,2752,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,86,2752,0.5
1297,6413,city_103,0.92,Male,Has relevent experience,,,,3,,,never,88,6413,0.5
1298,5817,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,112,5817,0.5
1299,27952,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,2,12,27952,0.5
1300,6402,city_103,0.92,Male,No relevent experience,Full time course,High School,,3,,,never,24,6402,0.5
1301,2358,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,Early Stage Startup,1,11,2358,0.5
1302,7645,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Public Sector,1,30,7645,0.5
1303,15411,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,>4,27,15411,0.5
1304,32727,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,11,<10,Pvt Ltd,2,38,32727,0.5
1305,32693,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,4,312,32693,0.5
1306,471,city_103,0.92,,Has relevent experience,Full time course,Graduate,STEM,8,<10,Public Sector,2,32,471,0.5
1307,16922,city_73,0.754,,No relevent experience,no_enrollment,High School,,2,,,never,78,16922,0.5
1308,31991,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,50-99,Funded Startup,1,125,31991,0.5
1309,16212,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,152,16212,0.5
1310,22477,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,49,22477,0.5
1311,11514,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,3,18,11514,0.5
1312,28290,city_103,0.92,Male,No relevent experience,Part time course,Masters,STEM,>20,10000+,Pvt Ltd,>4,36,28290,0.5
1313,11473,city_16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,17,50-99,Pvt Ltd,2,74,11473,0.5
1314,28584,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,134,28584,0.5
1315,9209,city_121,0.7809999999999999,Other,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Funded Startup,1,62,9209,0.5
1316,28252,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,5,,Public Sector,,81,28252,0.5
1317,30158,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,never,22,30158,0.5
1318,18492,city_116,0.743,Female,No relevent experience,Full time course,Masters,STEM,4,,,1,131,18492,0.5
1319,18940,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,4,31,18940,0.5
1320,30512,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,156,30512,0.5
1321,19654,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,4,500-999,Pvt Ltd,1,314,19654,0.5
1322,16577,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,5,<10,Pvt Ltd,1,102,16577,0.5
1323,17836,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,2,22,17836,0.5
1324,29074,city_114,0.926,Male,No relevent experience,Full time course,High School,,7,,,1,26,29074,0.5
1325,25155,city_43,0.516,,Has relevent experience,no_enrollment,Graduate,STEM,2,,,1,28,25155,0.5
1326,31796,city_91,0.691,,No relevent experience,no_enrollment,Primary School,,2,,Pvt Ltd,never,46,31796,0.5
1327,30965,city_114,0.926,Male,No relevent experience,Full time course,High School,,4,500-999,Pvt Ltd,1,63,30965,0.5
1328,7212,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,,37,7212,0.5
1329,20419,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,4,42,20419,0.5
1330,27143,city_2,0.7879999999999999,Male,Has relevent experience,Full time course,Masters,STEM,7,,,3,25,27143,0.5
1331,33134,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,4,108,33134,0.5
1332,21657,city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,64,21657,0.5
1333,14255,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,10,50-99,Pvt Ltd,2,81,14255,0.5
1334,11728,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,23,11728,0.5
1335,915,city_103,0.92,,Has relevent experience,no_enrollment,Masters,Humanities,16,1000-4999,Pvt Ltd,1,11,915,0.5
1336,7987,city_127,0.745,Male,Has relevent experience,Full time course,Graduate,STEM,5,,,2,17,7987,0.5
1337,25241,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,14,25241,0.5
1338,18483,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,,1,18,18483,0.5
1339,7032,city_104,0.924,,No relevent experience,Full time course,Primary School,,1,,,never,15,7032,0.5
1340,31668,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,12,50-99,Pvt Ltd,1,100,31668,0.5
1341,22870,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,Other,8,50-99,Early Stage Startup,1,10,22870,0.5
1342,13142,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,36,13142,0.5
1343,11481,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,62,11481,0.5
1344,1679,city_103,0.92,,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Pvt Ltd,1,90,1679,0.5
1345,15849,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,31,15849,0.5
1346,22392,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,139,22392,0.5
1347,29223,city_160,0.92,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,108,29223,0.5
1348,5296,city_114,0.926,Male,Has relevent experience,Full time course,Masters,STEM,12,100-500,Pvt Ltd,3,151,5296,0.5
1349,25329,city_136,0.897,,Has relevent experience,no_enrollment,Graduate,Other,10,10/49,Pvt Ltd,1,4,25329,0.5
1350,15164,city_128,0.527,Male,No relevent experience,Full time course,High School,,4,,,never,49,15164,0.5
1351,5780,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,4,64,5780,0.5
1352,14767,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,2,6,14767,0.5
1353,7926,city_21,0.624,Female,No relevent experience,no_enrollment,Masters,STEM,3,100-500,,1,14,7926,0.5
1354,32606,city_16,0.91,Male,No relevent experience,Full time course,High School,,11,<10,Pvt Ltd,3,26,32606,0.5
1355,30295,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,26,30295,0.5
1356,2436,city_67,0.855,Male,Has relevent experience,Full time course,High School,,11,100-500,Pvt Ltd,3,53,2436,0.5
1357,12407,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,152,12407,0.5
1358,5509,city_99,0.915,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,29,5509,0.5
1359,33300,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,>4,2,33300,0.5
1360,12374,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,16,,,1,36,12374,0.5
1361,23562,city_53,0.74,Other,No relevent experience,Part time course,High School,,2,50-99,,1,4,23562,0.5
1362,27420,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,never,112,27420,0.5
1363,15974,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,19,5000-9999,Pvt Ltd,2,68,15974,0.5
1364,13204,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,,,2,210,13204,0.5
1365,12453,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,>4,15,12453,0.5
1366,21071,city_90,0.698,,No relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,4,160,21071,0.5
1367,795,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,10000+,Public Sector,1,10,795,0.5
1368,80,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,53,80,0.5
